,Day,Site,Trial_Number,Arm,Var1,Var3
432,433,A,5,Control-II,0.04844721500685,1.8921786716258502
433,434,A,5,Control-II,0.0444193449854799,2.21393865030256
434,435,A,5,Control-II,0.0405599674858863,2.54579075130197
435,436,A,5,Control-II,0.036870226124915,2.8852780577731205
436,437,A,5,Control-II,0.033351214252562,3.22988712447505
437,438,A,5,Control-II,0.0300039746279918,3.57706658644598
438,439,A,5,Control-II,0.0268294991105445,3.92424604841694
439,440,A,5,Control-II,0.0238287283658266,4.26885511511888
440,441,A,5,Control-II,0.0210025515869719,4.60834242159003
441,442,A,5,Control-II,0.0183518062311535,4.94019452258944
442,443,A,5,Control-II,0.0158772777714284,5.261954501266151
443,444,A,5,Control-II,0.013579699463984,5.571240159311941
444,445,A,5,Control-II,0.0114597521308584,5.86576165392417
445,446,A,5,Control-II,0.009518063958198571,6.143338451000731
446,447,A,5,Control-II,0.0077552103101152705,6.40191546905166
447,448,A,5,Control-II,0.00617171355818978,6.63957829430345
448,449,A,5,Control-II,0.00476804292668461,6.85456735434883
449,450,A,5,Control-II,0.0035446143535012796,7.045290945405281
450,451,A,5,Control-II,0.0025017903669299897,7.21033701673293
451,452,A,5,Control-II,0.00163987997822375,7.34848362496421
452,453,A,5,Control-II,0.00095913859003244,7.45870798094502
453,454,A,5,Control-II,0.000459767920720921,7.54019402210778
454,455,A,5,Control-II,0.000141915944595847,7.592338454313201
455,456,A,5,Control-II,5.67684805755766e-06,7.61475521842895
456,457,A,5,Control-II,5.10910016905779e-05,7.60727834857645
457,458,A,5,Control-II,0.000278144948301129,7.569963200884169
458,459,A,5,Control-II,0.00068677140690451,7.503086043650191
459,460,A,5,Control-II,0.00127684929266229,7.407142011948411
460,461,A,5,Control-II,0.00204820375276188,7.2828414418217005
461,462,A,5,Control-II,0.00300060621822957,7.13110461120235
462,463,A,5,Control-II,0.00413377447166047,6.953054926496179
463,464,A,5,Control-II,0.00544737273084505,6.75001060527468
464,465,A,5,Control-II,0.00694101174826962,6.523474916653201
465,466,A,5,Control-II,0.0086142489264577,6.27512505161243
466,467,A,5,Control-II,0.0104665884491222,6.0067997056631794
467,468,A,5,Control-II,0.0124974814280857,5.720485465788059
468,469,A,5,Control-II,0.014706326065928003,5.41830210244657
469,470,A,5,Control-II,0.0170924678343125,5.10248687553626
470,471,A,5,Control-II,0.0196551996679362,4.7753779705031105
471,472,A,5,Control-II,0.022393762174047996,4.43939718723466
472,473,A,5,Control-II,0.0253073438574747,4.09703200990091
473,474,A,5,Control-II,0.0283950813610834,3.75081719049178
474,475,A,5,Control-II,0.0316560597216123,3.4033159824002897
475,476,A,5,Control-II,0.035089312640796,3.0571011629911697
476,477,A,5,Control-II,0.0386938227716991,2.71473598565741
477,478,A,5,Control-II,0.0424685220201774,2.3787552023889904
478,479,A,5,Control-II,0.0464122918613793,2.05164629735583
479,480,A,5,Control-II,0.0505239636711873,1.7358310704455
480,481,A,5,Control-II,0.0548023190725075,1.43364770710401
481,482,A,5,Control-II,0.059246090296299,1.14733346722889
482,483,A,5,Control-II,0.0638539605572444,0.8790081212796321
483,484,A,5,Control-II,0.0686245644439397,0.6306582562388671
484,485,A,5,Control-II,0.0735564883234943,0.40412256761738397
485,486,A,5,Control-II,0.0786482707604236,0.20107824639589
486,487,A,5,Control-II,0.0838984029497024,0.0230285616897177
487,488,A,5,Control-II,0.0893053291638546,-0.128708268929654
488,489,A,5,Control-II,0.0948674472139527,-0.253008839056366
489,490,A,5,Control-II,0.10058310892437801,-0.34895287075814196
490,491,A,5,Control-II,0.106450620621212,-0.41583002799212604
491,492,A,5,Control-II,0.112468243634107,-0.453145175684415
492,493,A,5,Control-II,0.118634194811494,-0.4606220455369171
493,494,A,5,Control-II,0.12494664704896699,-0.43820528142117604
494,495,A,5,Control-II,0.131403729830693,-0.386060849215762
495,496,A,5,Control-II,0.13800352978369,-0.30457480805299497
496,497,A,5,Control-II,0.14474409124479598,-0.19435045207218699
497,498,A,5,Control-II,0.151623416840176,-0.0562038438409101
498,499,A,5,Control-II,0.15863946807718898,0.108842227486736
499,500,A,5,Control-II,0.165790165948435,0.29956581854318204
135,136,C,4,Control-II,0.5538661816372199,-0.0448438781100736
136,137,C,4,Control-II,0.577591028082595,0.060830440068092996
137,138,C,4,Control-II,0.6017260505064761,0.17580403785364002
138,139,C,4,Control-II,0.626264097180844,0.29922569095428997
139,140,C,4,Control-II,0.6511978969528929,0.430181628631919
140,141,C,4,Control-II,0.676520061399637,0.567702298941417
141,142,C,4,Control-II,0.7022230870172521,0.7107695469540559
142,143,C,4,Control-II,0.72829935744453,0.8583241528203829
143,144,C,4,Control-II,0.7547411457197729,1.00927367386337
144,145,C,4,Control-II,0.781540616570455,1.16250053264181
145,146,C,4,Control-II,0.808689828734981,1.31687029110267
146,147,C,4,Control-II,0.83618073731586,1.4712400495635398
147,148,C,4,Control-II,0.864005196163577,1.62446690834198
148,149,C,4,Control-II,0.8921549602904729,1.7754164293849701
149,150,C,4,Control-II,0.920621688313918,1.9229710352512899
150,151,C,4,Control-II,0.9493969449280341,2.06603828326393
151,152,C,4,Control-II,0.9784722034032671,2.20355895357343
152,153,C,4,Control-II,1.00783884811303,2.33451489125106
153,154,C,4,Control-II,1.03748817708672,2.45793654435171
154,155,C,4,Control-II,1.06741140458828,2.57291014213726
155,156,C,4,Control-II,1.09759966371959,2.67858446031542
156,157,C,4,Control-II,1.12804400904796,2.77417712320661
157,158,C,4,Control-II,1.15873541925684,2.85898039617969
158,159,C,4,Control-II,1.18966479981899,2.93236642547164
159,160,C,4,Control-II,1.2208229856914499,2.99379188659708
160,161,C,4,Control-II,1.25220074403129,3.04280200693273
161,162,C,4,Control-II,1.2837887769315302,3.0790339326947405
162,163,C,4,Control-II,1.3155777241763,3.10221941538122
163,164,C,4,Control-II,1.3475581660144698,3.11218679779024
164,165,C,4,Control-II,1.37972062595092,3.1088622849097205
165,166,C,4,Control-II,1.41205557355465,3.0922704902698905
166,167,C,4,Control-II,1.4445534272828502,3.0625342537132996
167,168,C,4,Control-II,1.4772045573200903,3.0198737319316202
168,169,C,4,Control-II,1.5099992884318798,2.96460476850252
169,170,C,4,Control-II,1.54292790283161,2.8971365554943196
170,171,C,4,Control-II,1.5759806430601901,2.81796860395109
171,172,C,4,Control-II,1.60914771487734,2.72768704568761
172,173,C,4,Control-II,1.6424192901638799,2.62696029377454
173,174,C,4,Control-II,1.6757855098339998,2.5165340938418503
174,175,C,4,Control-II,1.7092364867567,2.3972260028391097
175,176,C,4,Control-II,1.7427623086856001,2.26991933612988
176,177,C,4,Control-II,1.7763530411961002,2.13555662773379
177,178,C,4,Control-II,1.80999873062922,1.99513265213443
178,179,C,4,Control-II,1.84368940704105,1.8496870593171
179,180,C,4,Control-II,1.8774150871570603,1.7002966775641102
180,181,C,4,Control-II,1.9111657773303703,1.54806754099484
181,182,C,4,Control-II,1.94493147650308,1.39412670087618
182,183,C,4,Control-II,1.97870217916981,1.23961388132919
183,184,C,4,Control-II,2.01246787834252,1.08567304121052
184,185,C,4,Control-II,2.04621856851583,0.933443904641252
185,186,C,4,Control-II,2.0799442486318402,0.784053522888256
186,187,C,4,Control-II,2.11363492504367,0.6386079300709411
187,188,C,4,Control-II,2.14728061447679,0.49818395447157793
188,189,C,4,Control-II,2.1808713469873,0.363821246075485
189,190,C,4,Control-II,2.21439716891619,0.23651457936625303
190,191,C,4,Control-II,2.2478481458389,0.11720648836351599
191,192,C,4,Control-II,2.2812143655090096,0.006780288430821829
192,193,C,4,Control-II,2.31448594079556,-0.0939464634822515
193,194,C,4,Control-II,2.34765301261271,-0.18422802174572897
194,195,C,4,Control-II,2.38070575284128,-0.263395973288963
195,196,C,4,Control-II,2.4136343672410097,-0.33086418629716197
196,197,C,4,Control-II,2.4464290983528,-0.386133149726262
197,198,C,4,Control-II,2.47908022839004,-0.42879367150794295
198,199,C,4,Control-II,2.5115780821182403,-0.458529908064534
199,200,C,4,Control-II,2.54391302972197,-0.47512170270436704
200,201,C,4,Control-II,2.57607548965843,-0.478446215584886
201,202,C,4,Control-II,2.60805593149659,-0.46847883317586797
202,203,C,4,Control-II,2.63984487874136,-0.44529335048939006
203,204,C,4,Control-II,2.67143291164161,-0.40906142472737395
204,205,C,4,Control-II,2.7028106699814503,-0.36005130439172794
205,206,C,4,Control-II,2.7339688558539104,-0.298625843266284
206,207,C,4,Control-II,2.76489823641606,-0.225239813974341
207,208,C,4,Control-II,2.7955896466249297,-0.140436541001257
208,209,C,4,Control-II,2.8260339919532997,-0.0448438781100738
209,210,C,4,Control-II,2.85622225108461,0.0608304400680925
210,211,C,4,Control-II,2.88614547858617,0.175804037853637
211,212,C,4,Control-II,2.91579480755986,0.29922569095428697
212,213,C,4,Control-II,2.94516145226963,0.430181628631918
213,214,C,4,Control-II,2.9742367107448597,0.567702298941416
214,215,C,4,Control-II,3.0030119673589803,0.710769546954053
215,216,C,4,Control-II,3.03147869538242,0.85832415282038
216,217,C,4,Control-II,3.0596284595093195,1.00927367386337
217,218,C,4,Control-II,3.0874529183570294,1.16250053264181
218,219,C,4,Control-II,3.1149438269379104,1.31687029110267
219,220,C,4,Control-II,3.14209303910244,1.47124004956353
220,221,C,4,Control-II,3.16889250995312,1.62446690834198
221,222,C,4,Control-II,3.1953342982283597,1.7754164293849701
222,223,C,4,Control-II,3.22141056865564,1.9229710352512899
223,224,C,4,Control-II,3.2471135942732596,2.06603828326393
224,225,C,4,Control-II,3.27243575872,2.20355895357343
225,226,C,4,Control-II,3.2973695584920497,2.33451489125106
226,227,C,4,Control-II,3.3219076051664196,2.45793654435171
227,228,C,4,Control-II,3.3460426275903,2.57291014213726
228,229,C,4,Control-II,3.3697674740356702,2.67858446031542
229,230,C,4,Control-II,3.39307511431852,2.77417712320661
230,231,C,4,Control-II,3.4159586418819905,2.85898039617969
231,232,C,4,Control-II,3.43841127584301,2.93236642547164
232,233,C,4,Control-II,3.46042636300157,2.99379188659708
233,234,C,4,Control-II,3.48199737981222,3.04280200693273
234,235,C,4,Control-II,3.50311793431713,3.0790339326947405
235,236,C,4,Control-II,3.5237817680402004,3.10221941538122
236,237,C,4,Control-II,3.5439827578415097,3.11218679779024
237,238,C,4,Control-II,3.5637149177318297,3.1088622849097205
238,239,C,4,Control-II,3.58297240064632,3.0922704902698905
239,240,C,4,Control-II,3.60174950017718,3.0625342537132996
240,241,C,4,Control-II,3.62004065226458,3.0198737319316202
241,242,C,4,Control-II,3.6378404368453996,2.96460476850252
242,243,C,4,Control-II,3.65514357945932,2.89713655549433
243,244,C,4,Control-II,3.6719449528117503,2.81796860395109
244,245,C,4,Control-II,3.6882395782931696,2.72768704568761
245,246,C,4,Control-II,3.7040226274543704,2.62696029377454
246,247,C,4,Control-II,3.7192894234372598,2.5165340938418503
247,248,C,4,Control-II,3.73403544236071,2.3972260028391097
248,249,C,4,Control-II,3.74825631466106,2.26991933612988
249,250,C,4,Control-II,3.76194782638695,2.13555662773379
250,251,C,4,Control-II,3.77510592044796,1.99513265213443
251,252,C,4,Control-II,3.78772669781684,1.8496870593171102
252,253,C,4,Control-II,3.79980641868489,1.7002966775641102
253,254,C,4,Control-II,3.8113415035701,1.54806754099484
254,255,C,4,Control-II,3.82232853437789,1.39412670087618
255,256,C,4,Control-II,3.83276425541389,1.23961388132919
256,257,C,4,Control-II,3.84264557434875,1.08567304121052
257,258,C,4,Control-II,3.85196956313441,0.9334439046412529
258,259,C,4,Control-II,3.86073345887176,0.7840535228882629
259,260,C,4,Control-II,3.86893466462936,0.6386079300709411
260,261,C,4,Control-II,3.87657075021294,0.49818395447157793
261,262,C,4,Control-II,3.8836394528855496,0.363821246075486
262,263,C,4,Control-II,3.8901386780380296,0.236514579366258
263,264,C,4,Control-II,3.8960664998097,0.117206488363517
264,265,C,4,Control-II,3.90142116165904,0.00678028843082209
265,266,C,4,Control-II,3.90620107688417,-0.0939464634822513
266,267,C,4,Control-II,3.91040482909307,-0.184228021745725
267,268,C,4,Control-II,3.91403117262322,-0.263395973288962
268,269,C,4,Control-II,3.9170790329107703,-0.33086418629716197
269,270,C,4,Control-II,3.9195475068089403,-0.386133149726262
270,271,C,4,Control-II,3.9214358628556503,-0.428793671507941
271,272,C,4,Control-II,3.9227435414902403,-0.458529908064534
272,273,C,4,Control-II,3.9234701552192996,-0.47512170270436704
273,274,C,4,Control-II,3.92361548873152,-0.478446215584886
274,275,C,4,Control-II,3.92317949896143,-0.46847883317586897
275,276,C,4,Control-II,3.92216231510222,-0.44529335048939006
276,277,C,4,Control-II,3.9205642385673998,-0.40906142472737395
277,278,C,4,Control-II,3.91838574290156,-0.36005130439172794
278,279,C,4,Control-II,3.91562747363996,-0.29862584326628805
279,280,C,4,Control-II,3.9122902481173303,-0.225239813974341
280,281,C,4,Control-II,3.9083750552256102,-0.140436541001257
281,282,C,4,Control-II,3.9038830551209402,-0.0448438781100741
282,283,C,4,Control-II,3.8988155788799,0.0608304400680877
283,284,C,4,Control-II,3.89317412810508,0.175804037853637
284,285,C,4,Control-II,3.88696037448008,0.29922569095428697
285,286,C,4,Control-II,3.8801761592742,0.430181628631918
286,287,C,4,Control-II,3.87282349279684,0.56770229894141
287,288,C,4,Control-II,3.86490455380175,0.710769546954052
288,289,C,4,Control-II,3.85642168884146,0.858324152820379
289,290,C,4,Control-II,3.84737741157193,1.00927367386337
290,291,C,4,Control-II,3.83777440200771,1.16250053264181
291,292,C,4,Control-II,3.82761550572779,1.31687029110267
292,293,C,4,Control-II,3.8169037330323703,1.47124004956353
293,294,C,4,Control-II,3.80564225805088,1.62446690834198
294,295,C,4,Control-II,3.79383441780142,1.77541642938496
295,296,C,4,Control-II,3.7814837112018598,1.9229710352512899
296,297,C,4,Control-II,3.76859379803314,2.06603828326393
297,298,C,4,Control-II,3.75516849785471,2.20355895357343
298,299,C,4,Control-II,3.74121178887276,2.33451489125106
299,300,C,4,Control-II,3.72672780676135,2.45793654435171
300,301,C,4,Control-II,3.711720843437,2.57291014213726
301,302,C,4,Control-II,3.6961953457868,2.67858446031542
302,303,C,4,Control-II,3.6801559143507796,2.7741771232066
303,304,C,4,Control-II,3.66360730195863,2.85898039617969
304,305,C,4,Control-II,3.64655441232135,2.93236642547164
305,306,C,4,Control-II,3.6290022985781802,2.99379188659708
306,307,C,4,Control-II,3.61095616179921,3.04280200693273
307,308,C,4,Control-II,3.59242134944425,3.0790339326947405
308,309,C,4,Control-II,3.5734033537782097,3.10221941538122
309,310,C,4,Control-II,3.55390781024364,3.11218679779024
310,311,C,4,Control-II,3.53394049579085,3.1088622849097205
311,312,C,4,Control-II,3.5135073271660398,3.0922704902698905
312,313,C,4,Control-II,3.49261435915806,3.0625342537132996
313,314,C,4,Control-II,3.47126778280422,3.0198737319316202
314,315,C,4,Control-II,3.44947392355581,2.96460476850252
315,316,C,4,Control-II,3.42723923940367,2.89713655549433
316,317,C,4,Control-II,3.40457031896458,2.81796860395109
317,318,C,4,Control-II,3.3814738795288903,2.72768704568761
318,319,C,4,Control-II,3.3579567650700803,2.62696029377454
319,320,C,4,Control-II,3.3340259442167004,2.5165340938418503
320,321,C,4,Control-II,3.30968850818743,2.3972260028391097
321,322,C,4,Control-II,3.28495166868983,2.26991933612988
322,323,C,4,Control-II,3.2598227557832904,2.13555662773379
323,324,C,4,Control-II,3.23430921570704,1.99513265213443
324,325,C,4,Control-II,3.2084186086736297,1.8496870593171102
325,326,C,4,Control-II,3.1821586066286898,1.7002966775641102
326,327,C,4,Control-II,3.1555369909775495,1.54806754099485
327,328,C,4,Control-II,3.12856165027949,1.39412670087618
328,329,C,4,Control-II,3.10124057791012,1.23961388132919
329,330,C,4,Control-II,3.0735818696928296,1.08567304121052
330,331,C,4,Control-II,3.0455937214997797,0.93344390464126
331,332,C,4,Control-II,3.01728442682332,0.7840535228882629
332,333,C,4,Control-II,2.9886623743184195,0.6386079300709411
333,334,C,4,Control-II,2.95973604531695,0.498183954471579
334,335,C,4,Control-II,2.9305140113144903,0.363821246075492
335,336,C,4,Control-II,2.90100493143036,0.23651457936625897
336,337,C,4,Control-II,2.8712175498417998,0.117206488363517
337,338,C,4,Control-II,2.8411606931928395,0.00678028843082236
338,339,C,4,Control-II,2.81084326797877,-0.093946463482247
339,340,C,4,Control-II,2.780274257907,-0.184228021745725
340,341,C,4,Control-II,2.7494627212349396,-0.263395973288962
341,342,C,4,Control-II,2.7184177880858797,-0.33086418629716197
342,343,C,4,Control-II,2.68714865774351,-0.386133149726262
343,344,C,4,Control-II,2.65566459592599,-0.428793671507941
344,345,C,4,Control-II,2.6239749320403303,-0.458529908064534
345,346,C,4,Control-II,2.59208905641785,-0.47512170270436704
346,347,C,4,Control-II,2.5600164175316498,-0.478446215584886
347,348,C,4,Control-II,2.52776651919683,-0.46847883317586897
348,349,C,4,Control-II,2.49534891775425,-0.44529335048939006
349,350,C,4,Control-II,2.46277321923887,-0.40906142472737395
350,351,C,4,Control-II,2.43004907653319,-0.36005130439172794
351,352,C,4,Control-II,2.3971861865069397,-0.29862584326628805
352,353,C,4,Control-II,2.3641942871436803,-0.22523981397434198
353,354,C,4,Control-II,2.33108315465521,-0.140436541001258
354,355,C,4,Control-II,2.29786260058468,-0.0448438781100746
355,356,C,4,Control-II,2.26454246889923,0.0608304400680874
356,357,C,4,Control-II,2.23113263307298,0.175804037853636
357,358,C,4,Control-II,2.19764299316132,0.29922569095428697
358,359,C,4,Control-II,2.16408347286733,0.430181628631918
359,360,C,4,Control-II,2.13046401660114,0.56770229894141
360,361,C,4,Control-II,2.0967945865332203,0.710769546954052
361,362,C,4,Control-II,2.06308515964234,0.858324152820379
362,363,C,4,Control-II,2.0293457247592,1.00927367386337
363,364,C,4,Control-II,1.99558627960651,1.16250053264181
364,365,C,4,Control-II,1.96181682783645,1.31687029110267
365,366,C,4,Control-II,1.9280473760663899,1.47124004956353
366,367,C,4,Control-II,1.89428793091369,1.6244669083419698
367,368,C,4,Control-II,1.86054849603055,1.77541642938496
368,369,C,4,Control-II,1.8268390691396699,1.9229710352512899
369,370,C,4,Control-II,1.79316963907175,2.06603828326393
370,371,C,4,Control-II,1.75955018280557,2.20355895357343
371,372,C,4,Control-II,1.72599066251158,2.33451489125106
372,373,C,4,Control-II,1.69250102259992,2.45793654435171
373,374,C,4,Control-II,1.65909118677366,2.5729101421372502
374,375,C,4,Control-II,1.62577105508821,2.67858446031542
375,376,C,4,Control-II,1.59255050101768,2.7741771232066
376,377,C,4,Control-II,1.55943936852921,2.85898039617969
377,378,C,4,Control-II,1.5264474691659498,2.93236642547164
378,379,C,4,Control-II,1.4935845791397,2.99379188659708
379,380,C,4,Control-II,1.4608604364340299,3.04280200693273
380,381,C,4,Control-II,1.4282847379186399,3.0790339326947405
381,382,C,4,Control-II,1.39586713647607,3.10221941538122
382,383,C,4,Control-II,1.36361723814124,3.11218679779024
383,384,C,4,Control-II,1.33154459925504,3.1088622849097205
384,385,C,4,Control-II,1.29965872363256,3.0922704902698905
385,386,C,4,Control-II,1.2679690597469,3.0625342537132996
386,387,C,4,Control-II,1.23648499792939,3.0198737319316202
387,388,C,4,Control-II,1.20521586758702,2.96460476850252
388,389,C,4,Control-II,1.17417093443795,2.8971365554943196
389,390,C,4,Control-II,1.14335939776589,2.81796860395109
390,391,C,4,Control-II,1.11279038769412,2.72768704568762
391,392,C,4,Control-II,1.08247296248006,2.6269602937745495
392,393,C,4,Control-II,1.05241610583109,2.5165340938418503
393,394,C,4,Control-II,1.02262872424253,2.3972260028391097
394,395,C,4,Control-II,0.9931196443584039,2.26991933612988
395,396,C,4,Control-II,0.9638976103559409,2.13555662773379
396,397,C,4,Control-II,0.9349712813544772,1.99513265213442
397,398,C,4,Control-II,0.906349228849577,1.84968705931712
398,399,C,4,Control-II,0.878039934173114,1.70029667756412
399,400,C,4,Control-II,0.8500517859800641,1.54806754099485
400,401,C,4,Control-II,0.8223930777627709,1.39412670087618
401,402,C,4,Control-II,0.7950720053934031,1.23961388132919
402,403,C,4,Control-II,0.768096664695341,1.08567304121052
403,404,C,4,Control-II,0.7414750490442091,0.9334439046412542
404,405,C,4,Control-II,0.715215046999265,0.784053522888257
405,406,C,4,Control-II,0.689324439965854,0.638607930070948
406,407,C,4,Control-II,0.6638108998896031,0.49818395447158503
407,408,C,4,Control-II,0.638681986983064,0.363821246075492
408,409,C,4,Control-II,0.6139451474854599,0.23651457936625897
409,410,C,4,Control-II,0.5896077114561971,0.117206488363517
410,411,C,4,Control-II,0.565676890602817,0.00678028843082289
411,412,C,4,Control-II,0.542159776144005,-0.0939464634822505
412,413,C,4,Control-II,0.519063336708318,-0.184228021745728
413,414,C,4,Control-II,0.496394416269224,-0.263395973288959
414,415,C,4,Control-II,0.474159732117082,-0.330864186297159
415,416,C,4,Control-II,0.4523658728686721,-0.38613314972626
416,417,C,4,Control-II,0.43101929651483795,-0.428793671507941
417,418,C,4,Control-II,0.41012632850685105,-0.458529908064534
418,419,C,4,Control-II,0.389693159882041,-0.47512170270436704
419,420,C,4,Control-II,0.369725845429251,-0.478446215584886
420,421,C,4,Control-II,0.350230301894688,-0.46847883317586797
421,422,C,4,Control-II,0.33121230622864506,-0.44529335048939206
422,423,C,4,Control-II,0.31267749387368393,-0.409061424727377
423,424,C,4,Control-II,0.29463135709471805,-0.360051304391731
424,425,C,4,Control-II,0.277079243351541,-0.29862584326628805
425,426,C,4,Control-II,0.26002635371426297,-0.22523981397434198
426,427,C,4,Control-II,0.243477741322112,-0.140436541001258
427,428,C,4,Control-II,0.227438309886091,-0.0448438781100749
428,429,C,4,Control-II,0.211912812235893,0.0608304400680917
429,430,C,4,Control-II,0.19690584891153898,0.17580403785363097
430,431,C,4,Control-II,0.18242186680014003,0.29922569095428103
431,432,C,4,Control-II,0.168465157818183,0.430181628631912
432,433,C,4,Control-II,0.155039857639751,0.5677022989414089
433,434,C,4,Control-II,0.142149944471031,0.710769546954052
434,435,C,4,Control-II,0.129799237871478,0.858324152820378
435,436,C,4,Control-II,0.11799139762201,1.00927367386337
436,437,C,4,Control-II,0.10672992264052698,1.16250053264181
437,438,C,4,Control-II,0.0960181499451071,1.31687029110266
438,439,C,4,Control-II,0.0858592536651802,1.47124004956352
439,440,C,4,Control-II,0.0762562441009602,1.6244669083419698
440,441,C,4,Control-II,0.067211966831432,1.77541642938496
441,442,C,4,Control-II,0.0587291018711406,1.9229710352512899
442,443,C,4,Control-II,0.0508101628760499,2.06603828326393
443,444,C,4,Control-II,0.0434574963986887,2.20355895357343
444,445,C,4,Control-II,0.0366732811928179,2.33451489125106
445,446,C,4,Control-II,0.030459527567817998,2.4579365443517003
446,447,C,4,Control-II,0.0248180767929922,2.5729101421372502
447,448,C,4,Control-II,0.0197506005519568,2.67858446031542
448,449,C,4,Control-II,0.0152586004472886,2.7741771232066
449,450,C,4,Control-II,0.0113434075555624,2.85898039617969
450,451,C,4,Control-II,0.008006182032929809,2.93236642547164
451,452,C,4,Control-II,0.00524791277133574,2.99379188659708
452,453,C,4,Control-II,0.00306941710549098,3.04280200693273
453,454,C,4,Control-II,0.00147134057067705,3.0790339326947405
454,455,C,4,Control-II,0.00045415671146099005,3.10221941538122
455,456,C,4,Control-II,1.81669413723426e-05,3.11218679779024
456,457,C,4,Control-II,0.00016350045358959198,3.1088622849097205
457,458,C,4,Control-II,0.000890114182656924,3.0922704902698905
458,459,C,4,Control-II,0.00219779281724385,3.0625342537132996
459,460,C,4,Control-II,0.00408614886395001,3.0198737319316202
460,461,C,4,Control-II,0.00655462276212375,2.96460476850252
461,462,C,4,Control-II,0.00960248304967565,2.89713655549433
462,463,C,4,Control-II,0.0132288265798243,2.81796860395109
463,464,C,4,Control-II,0.017432578788718,2.72768704568762
464,465,C,4,Control-II,0.0222124940138541,2.6269602937745495
465,466,C,4,Control-II,0.0275671558631913,2.5165340938418503
466,467,C,4,Control-II,0.0334949776348616,2.3972260028391097
467,468,C,4,Control-II,0.0399942027873402,2.26991933612988
468,469,C,4,Control-II,0.0470629054599499,2.13555662773379
469,470,C,4,Control-II,0.0546989910435338,1.99513265213444
470,471,C,4,Control-II,0.062900196801134,1.84968705931712
471,472,C,4,Control-II,0.0716640925384865,1.70029667756412
472,473,C,4,Control-II,0.080988081324145,1.54806754099485
473,474,C,4,Control-II,0.0908694002590049,1.39412670087618
474,475,C,4,Control-II,0.10130512129500699,1.23961388132919
475,476,C,4,Control-II,0.11229215210278999,1.08567304121052
476,477,C,4,Control-II,0.123827236988004,0.9334439046412542
477,478,C,4,Control-II,0.13590695785605,0.78405352288827
478,479,C,4,Control-II,0.148527735224934,0.638607930070948
479,480,C,4,Control-II,0.16168582928594102,0.49818395447158503
480,481,C,4,Control-II,0.17537734101182997,0.363821246075492
481,482,C,4,Control-II,0.189598213312185,0.23651457936625897
482,483,C,4,Control-II,0.20434423223563394,0.117206488363518
483,484,C,4,Control-II,0.219611028218526,0.00678028843082342
484,485,C,4,Control-II,0.235394077379724,-0.0939464634822502
485,486,C,4,Control-II,0.251688702861137,-0.18422802174572098
486,487,C,4,Control-II,0.26849007621357,-0.263395973288959
487,488,C,4,Control-II,0.28579321882749,-0.330864186297159
488,489,C,4,Control-II,0.303593003408312,-0.38613314972626
489,490,C,4,Control-II,0.321884155495714,-0.428793671507941
490,491,C,4,Control-II,0.34066125502657696,-0.458529908064534
491,492,C,4,Control-II,0.359918737941065,-0.47512170270436704
492,493,C,4,Control-II,0.379650897831382,-0.478446215584886
493,494,C,4,Control-II,0.39985188763269797,-0.46847883317587
494,495,C,4,Control-II,0.420515721355758,-0.44529335048939206
495,496,C,4,Control-II,0.441636275860671,-0.409061424727377
496,497,C,4,Control-II,0.46320729267132,-0.360051304391731
497,498,C,4,Control-II,0.48522237982988,-0.29862584326628805
498,499,C,4,Control-II,0.507675013790901,-0.22523981397434198
499,500,C,4,Control-II,0.530558541354374,-0.140436541001258
135,136,D,2,Control-II,0.7113347071516021,0.851906651803807
136,137,D,2,Control-II,0.741804714633466,0.950522743231799
137,138,D,2,Control-II,0.772801514360867,1.05781699434689
138,139,D,2,Control-II,0.8043159213130799,1.1729950360528
139,140,D,2,Control-II,0.836338597091188,1.29520413042596
140,141,D,2,Control-II,0.8688600526852529,1.4235394840888602
141,142,D,2,Control-II,0.901870651286111,1.55705094698354
142,143,D,2,Control-II,0.9353606111409691,1.69475004695031
143,144,D,2,Control-II,0.969320008451951,1.8356173080296698
144,145,D,2,Control-II,1.00373878031673,1.97860979830571
145,146,D,2,Control-II,1.0386067277103799,2.1226688514091
146,147,D,2,Control-II,1.07391351850759,2.2667279045125
147,148,D,2,Control-II,1.10964869054424,2.40972039478854
148,149,D,2,Control-II,1.14580165471765,2.5505876558679
149,150,D,2,Control-II,1.18236169812428,2.68828675583466
150,151,D,2,Control-II,1.2193179872342401,2.82179821872935
151,152,D,2,Control-II,1.25665957110148,2.9501335723922497
152,153,D,2,Control-II,1.2943753846088202,3.0723426667654103
153,154,D,2,Control-II,1.33245425174672,3.18752070847131
154,155,D,2,Control-II,1.37088488892505,3.29481495958641
155,156,D,2,Control-II,1.40965590831662,3.3934310510144003
156,157,D,2,Control-II,1.44875582123162,3.48263886371709
157,158,D,2,Control-II,1.48817304152202,3.56177793426029
158,159,D,2,Control-II,1.52789588901476,3.6302623446540294
159,160,D,2,Control-II,1.5679125929728202,3.6875850602843303
160,161,D,2,Control-II,1.6082112955831998,3.7333216838201295
161,162,D,2,Control-II,1.6487800554706,3.7671335973026
162,163,D,2,Control-II,1.6896068512359101,3.7887704691540702
163,164,D,2,Control-II,1.73067958501844,3.79807210754542
164,165,D,2,Control-II,1.7719860860807402,3.79496964640035
165,166,D,2,Control-II,1.8135141144150901,3.7794860552557403
166,167,D,2,Control-II,1.8552513643704298,3.75173596920319
